"name_pufa","runinfo","runname","dry_pufa","dry_weight_mg"
"20:3n-3","T60","PUFA-KF_19.01.2020 16_36_3636",0.000211124319950575,8.2552
"20:5n-3","T60","PUFA-KF_19.01.2020 16_36_3636",0,8.2552
"22:6n-3","T60","PUFA-KF_19.01.2020 16_36_3636",0,8.2552
"24:0","T60","PUFA-KF_19.01.2020 16_36_3636",0,8.2552
"24:1n-9","T60","PUFA-KF_19.01.2020 16_36_3636",0,8.2552
"18:0","T453","PUFA-KF_20.01.2020 12_04_2657",0.0065429475320727,2.0784
"18:1n-9t","T453","PUFA-KF_20.01.2020 12_04_2657",0,2.0784
"18:1n-9c","T453","PUFA-KF_20.01.2020 12_04_2657",0.00477528590236213,2.0784
"18:1n-7","T453","PUFA-KF_20.01.2020 12_04_2657",0.00623961685473358,2.0784
"18:2n-6t","T453","PUFA-KF_20.01.2020 12_04_2657",0,2.0784
"18:2n-6c","T453","PUFA-KF_20.01.2020 12_04_2657",0.00840355869238603,2.0784
"18:3n-6","T453","PUFA-KF_20.01.2020 12_04_2657",0.000927739838949537,2.0784
"18:3n-3","T453","PUFA-KF_20.01.2020 12_04_2657",0,2.0784
"20:0","T453","PUFA-KF_20.01.2020 12_04_2657",0,2.0784
"20:2n-6","T453","PUFA-KF_20.01.2020 12_04_2657",0.00106695361092228,2.0784
"20:3n-6","T453","PUFA-KF_20.01.2020 12_04_2657",0,2.0784
"20:4n-6","T453","PUFA-KF_20.01.2020 12_04_2657",0,2.0784
"20:3n-3","T453","PUFA-KF_20.01.2020 12_04_2657",0.000572110014028652,2.0784
"20:5n-3","T453","PUFA-KF_20.01.2020 12_04_2657",0.000258796287915398,2.0784
"22:0","T453","PUFA-KF_20.01.2020 12_04_2657",0.000308794835610108,2.0784
"22:6n-3","T453","PUFA-KF_20.01.2020 12_04_2657",0,2.0784
"24:0","T453","PUFA-KF_20.01.2020 12_04_2657",0,2.0784
"24:1n-9","T453","PUFA-KF_20.01.2020 12_04_2657",0,2.0784
"18:0","T443","PUFA-KF_17.01.2020 01_51_3460",0.00585678322296128,2.5421
"18:1n-9t","T443","PUFA-KF_17.01.2020 01_51_3460",0,2.5421
"18:1n-9c","T443","PUFA-KF_17.01.2020 01_51_3460",0.00343543366318409,2.5421
"18:1n-7","T443","PUFA-KF_17.01.2020 01_51_3460",0.00387215529584961,2.5421
"18:2n-6t","T443","PUFA-KF_17.01.2020 01_51_3460",0.000664937153065243,2.5421
"18:2n-6c","T443","PUFA-KF_17.01.2020 01_51_3460",0.00613415704877588,2.5421
"18:3n-6","T443","PUFA-KF_17.01.2020 01_51_3460",0,2.5421
"18:3n-3","T443","PUFA-KF_17.01.2020 01_51_3460",0.00219695262631769,2.5421
"20:0","T443","PUFA-KF_17.01.2020 01_51_3460",0,2.5421
"20:1n-9","T443","PUFA-KF_17.01.2020 01_51_3460",0,2.5421
"20:3n-6","T443","PUFA-KF_17.01.2020 01_51_3460",0.000614777076415508,2.5421
"20:3n-3","T443","PUFA-KF_17.01.2020 01_51_3460",0,2.5421
"20:5n-3","T443","PUFA-KF_17.01.2020 01_51_3460",0.00123756832104663,2.5421
"22:0","T443","PUFA-KF_17.01.2020 01_51_3460",0,2.5421
"22:1n-9","T443","PUFA-KF_17.01.2020 01_51_3460",0.0003139982030308,2.5421
"22:6n-3","T443","PUFA-KF_17.01.2020 01_51_3460",0,2.5421
"18:0","T448","PUFA-KF_19.01.2020 18_27_5238",0.00532990870722591,2.6674
"18:1n-9c","T448","PUFA-KF_19.01.2020 18_27_5238",0.00355712682651529,2.6674
"18:1n-7","T448","PUFA-KF_19.01.2020 18_27_5238",0.00253199276018876,2.6674
"18:2n-6t","T448","PUFA-KF_19.01.2020 18_27_5238",0,2.6674
"18:2n-6c","T448","PUFA-KF_19.01.2020 18_27_5238",0.0080578582611248,2.6674
"18:3n-6","T448","PUFA-KF_19.01.2020 18_27_5238",0.000390233847317274,2.6674
"18:3n-3","T448","PUFA-KF_19.01.2020 18_27_5238",0.00245686722721834,2.6674
"20:0","T448","PUFA-KF_19.01.2020 18_27_5238",0.000255694430136818,2.6674
"20:2n-6","T448","PUFA-KF_19.01.2020 18_27_5238",0.00100833704419128,2.6674
"20:3n-6","T448","PUFA-KF_19.01.2020 18_27_5238",0,2.6674
"20:4n-6","T448","PUFA-KF_19.01.2020 18_27_5238",0,2.6674
"20:3n-3","T448","PUFA-KF_19.01.2020 18_27_5238",0.000736362405558507,2.6674
"20:5n-3","T448","PUFA-KF_19.01.2020 18_27_5238",0,2.6674
"22:0","T448","PUFA-KF_19.01.2020 18_27_5238",0.000237363694981862,2.6674
"22:6n-3","T448","PUFA-KF_19.01.2020 18_27_5238",0,2.6674
"24:0","T448","PUFA-KF_19.01.2020 18_27_5238",0,2.6674
"24:1n-9","T448","PUFA-KF_19.01.2020 18_27_5238",0,2.6674
"18:0","T438","PUFA-KF_20.01.2020 10_13_0955",0.00395071587532451,3.2376
"18:1n-9t","T438","PUFA-KF_20.01.2020 10_13_0955",0,3.2376
"18:1n-9c","T438","PUFA-KF_20.01.2020 10_13_0955",0.00392084656082748,3.2376
"18:1n-7","T438","PUFA-KF_20.01.2020 10_13_0955",0.00266803535004368,3.2376
"18:2n-6t","T438","PUFA-KF_20.01.2020 10_13_0955",0.000439240233515574,3.2376
"18:2n-6c","T438","PUFA-KF_20.01.2020 10_13_0955",0.00835820429341347,3.2376
"18:3n-6","T438","PUFA-KF_20.01.2020 10_13_0955",0.00155094595982978,3.2376
"18:3n-3","T438","PUFA-KF_20.01.2020 10_13_0955",0,3.2376
"20:0","T438","PUFA-KF_20.01.2020 10_13_0955",0,3.2376
"20:2n-6","T438","PUFA-KF_20.01.2020 10_13_0955",0.000963272317244479,3.2376
"20:3n-6","T438","PUFA-KF_20.01.2020 10_13_0955",0,3.2376
"20:4n-6","T438","PUFA-KF_20.01.2020 10_13_0955",0,3.2376
"20:3n-3","T438","PUFA-KF_20.01.2020 10_13_0955",0.00133392755552226,3.2376
"20:5n-3","T438","PUFA-KF_20.01.2020 10_13_0955",0,3.2376
"22:6n-3","T438","PUFA-KF_20.01.2020 10_13_0955",0,3.2376
"24:0","T438","PUFA-KF_20.01.2020 10_13_0955",0,3.2376
"18:0","T427","PUFA-KF_20.01.2020 16_13_3061",0.00549099544513216,3.9812
"18:1n-9t","T427","PUFA-KF_20.01.2020 16_13_3061",0,3.9812
"18:1n-9c","T427","PUFA-KF_20.01.2020 16_13_3061",0.00759901515737992,3.9812
"18:1n-7","T427","PUFA-KF_20.01.2020 16_13_3061",0.00366429822019455,3.9812
"18:2n-6t","T427","PUFA-KF_20.01.2020 16_13_3061",0.000798528896772998,3.9812
"18:2n-6c","T427","PUFA-KF_20.01.2020 16_13_3061",0.0142116718295578,3.9812
"18:3n-6","T427","PUFA-KF_20.01.2020 16_13_3061",0.00261130541054449,3.9812
"18:3n-3","T427","PUFA-KF_20.01.2020 16_13_3061",0,3.9812
"20:0","T427","PUFA-KF_20.01.2020 16_13_3061",0.000121684903841777,3.9812
"20:2n-6","T427","PUFA-KF_20.01.2020 16_13_3061",0.00160779898616008,3.9812
"20:3n-6","T427","PUFA-KF_20.01.2020 16_13_3061",0,3.9812
"20:3n-3","T427","PUFA-KF_20.01.2020 16_13_3061",0.00191867729716479,3.9812
"20:5n-3","T427","PUFA-KF_20.01.2020 16_13_3061",0,3.9812
"22:0","T427","PUFA-KF_20.01.2020 16_13_3061",0.000325446737303845,3.9812
"22:2n-6","T427","PUFA-KF_20.01.2020 16_13_3061",0,3.9812
"22:6n-3","T427","PUFA-KF_20.01.2020 16_13_3061",0,3.9812
"24:0","T427","PUFA-KF_20.01.2020 16_13_3061",0,3.9812
"18:0","T175","PUFA-KF_18.01.2020 19_16_4513",0.00417352625978982,4.1509
"18:1n-9t","T175","PUFA-KF_18.01.2020 19_16_4513",0,4.1509
"18:1n-9c","T175","PUFA-KF_18.01.2020 19_16_4513",0.00387780001549042,4.1509
"18:1n-7","T175","PUFA-KF_18.01.2020 19_16_4513",0.00175317193679785,4.1509
"18:2n-6t","T175","PUFA-KF_18.01.2020 19_16_4513",0,4.1509
"18:2n-6c","T175","PUFA-KF_18.01.2020 19_16_4513",0.00428437420852721,4.1509
"18:3n-6","T175","PUFA-KF_18.01.2020 19_16_4513",0.000231457023638798,4.1509
"18:3n-3","T175","PUFA-KF_18.01.2020 19_16_4513",0.002909543607879,4.1509
"20:0","T175","PUFA-KF_18.01.2020 19_16_4513",0.000214503490692473,4.1509
"20:3n-6","T175","PUFA-KF_18.01.2020 19_16_4513",0.000648988545337175,4.1509
"20:4n-6","T175","PUFA-KF_18.01.2020 19_16_4513",0,4.1509
"20:5n-3","T175","PUFA-KF_18.01.2020 19_16_4513",0.00233587089182365,4.1509
"22:0","T175","PUFA-KF_18.01.2020 19_16_4513",0.000272484491389113,4.1509
"22:6n-3","T175","PUFA-KF_18.01.2020 19_16_4513",0,4.1509
"24:0","T175","PUFA-KF_18.01.2020 19_16_4513",0,4.1509
"24:1n-9","T175","PUFA-KF_18.01.2020 19_16_4513",0,4.1509
"18:0","T169","PUFA-KF_19.01.2020 14_45_1734",0.00256802203768954,5.6362
"18:1n-9t","T169","PUFA-KF_19.01.2020 14_45_1734",0,5.6362
"18:1n-9c","T169","PUFA-KF_19.01.2020 14_45_1734",0.00533394482552606,5.6362
"18:1n-7","T169","PUFA-KF_19.01.2020 14_45_1734",0.00114208472974549,5.6362
"18:2n-6t","T169","PUFA-KF_19.01.2020 14_45_1734",0.000221364109690555,5.6362
"18:2n-6c","T169","PUFA-KF_19.01.2020 14_45_1734",0.00624765113051231,5.6362
"18:3n-6","T169","PUFA-KF_19.01.2020 14_45_1734",0,5.6362
"18:3n-3","T169","PUFA-KF_19.01.2020 14_45_1734",0.00315005609670298,5.6362
"20:0","T169","PUFA-KF_19.01.2020 14_45_1734",0.000291207467371373,5.6362
"20:3n-6","T169","PUFA-KF_19.01.2020 14_45_1734",0.00111597194569601,5.6362
"20:4n-6","T169","PUFA-KF_19.01.2020 14_45_1734",6.23962340582455e-05,5.6362
"20:5n-3","T169","PUFA-KF_19.01.2020 14_45_1734",0.00167774293719229,5.6362
"22:0","T169","PUFA-KF_19.01.2020 14_45_1734",0.00018472108520251,5.6362
"22:6n-3","T169","PUFA-KF_19.01.2020 14_45_1734",0,5.6362
"24:1n-9","T169","PUFA-KF_19.01.2020 14_45_1734",0,5.6362
"18:0","T171","PUFA-KF_19.01.2020 21_14_4241",0.00261197931970901,7.2999
"18:1n-9t","T171","PUFA-KF_19.01.2020 21_14_4241",0,7.2999
"18:1n-9c","T171","PUFA-KF_19.01.2020 21_14_4241",0.0105055720675602,7.2999
"18:1n-7","T171","PUFA-KF_19.01.2020 21_14_4241",0.00254064893835592,7.2999
"18:2n-6t","T171","PUFA-KF_19.01.2020 21_14_4241",0.000382096930887636,7.2999
"18:2n-6c","T171","PUFA-KF_19.01.2020 21_14_4241",0.008680677503062,7.2999
"18:3n-6","T171","PUFA-KF_19.01.2020 21_14_4241",0.000148510314517131,7.2999
"18:3n-3","T171","PUFA-KF_19.01.2020 21_14_4241",0.00257123124419884,7.2999
"20:0","T171","PUFA-KF_19.01.2020 21_14_4241",0.000377948620635238,7.2999
"20:1n-9","T171","PUFA-KF_19.01.2020 21_14_4241",8.88374407706837e-05,7.2999
"20:3n-6","T171","PUFA-KF_19.01.2020 21_14_4241",0.00150621492892302,7.2999
"20:4n-6","T171","PUFA-KF_19.01.2020 21_14_4241",0,7.2999
"20:5n-3","T171","PUFA-KF_19.01.2020 21_14_4241",0.00372716444617615,7.2999
"22:0","T171","PUFA-KF_19.01.2020 21_14_4241",0.000184555376585013,7.2999
"22:6n-3","T171","PUFA-KF_19.01.2020 21_14_4241",0,7.2999
"24:1n-9","T171","PUFA-KF_19.01.2020 21_14_4241",0,7.2999
"18:0","T99","PUFA-KF_19.01.2020 04_33_1023",0.00159805886095589,10.4676
"18:1n-9t","T99","PUFA-KF_19.01.2020 04_33_1023",9.12845355167944e-05,10.4676
"18:1n-7","T99","PUFA-KF_19.01.2020 04_33_1023",0.00330256658148788,10.4676
"18:2n-6t","T99","PUFA-KF_19.01.2020 04_33_1023",0.0020647561793399,10.4676
"18:2n-6c","T99","PUFA-KF_19.01.2020 04_33_1023",0.000661052945665453,10.4676
"18:3n-6","T99","PUFA-KF_19.01.2020 04_33_1023",0.00735454787961944,10.4676
"18:3n-3","T99","PUFA-KF_19.01.2020 04_33_1023",0.00392423728440728,10.4676
"20:0","T99","PUFA-KF_19.01.2020 04_33_1023",0.000323961438784693,10.4676
"20:1n-9","T99","PUFA-KF_19.01.2020 04_33_1023",2.36616597104932e-05,10.4676
"20:3n-6","T99","PUFA-KF_19.01.2020 04_33_1023",0.001082886154916,10.4676
"20:5n-3","T99","PUFA-KF_19.01.2020 04_33_1023",0.00233388230566363,10.4676
"22:0","T99","PUFA-KF_19.01.2020 04_33_1023",0.000147690685315343,10.4676
"22:6n-3","T99","PUFA-KF_19.01.2020 04_33_1023",0,10.4676
"24:0","T99","PUFA-KF_19.01.2020 04_33_1023",0,10.4676
"24:1n-9","T99","PUFA-KF_19.01.2020 04_33_1023",0,10.4676
"18:0","T134","PUFA-KF_16.01.2020 08_13_1841",0.00112723931803238,11.5787
"18:1n-9t","T134","PUFA-KF_16.01.2020 08_13_1841",9.36128941830601e-05,11.5787
"18:1n-7","T134","PUFA-KF_16.01.2020 08_13_1841",0.00138463742378466,11.5787
"18:2n-6t","T134","PUFA-KF_16.01.2020 08_13_1841",0.00182858406667515,11.5787
"18:2n-6c","T134","PUFA-KF_16.01.2020 08_13_1841",0.000490993184607265,11.5787
"18:3n-6","T134","PUFA-KF_16.01.2020 08_13_1841",0.00471859259515359,11.5787
"18:3n-3","T134","PUFA-KF_16.01.2020 08_13_1841",0.00210512412318411,11.5787
"20:0","T134","PUFA-KF_16.01.2020 08_13_1841",0.000109128373208003,11.5787
"20:1n-9","T134","PUFA-KF_16.01.2020 08_13_1841",0.000114333356922316,11.5787
"20:2n-6","T134","PUFA-KF_16.01.2020 08_13_1841",6.44556596635112e-05,11.5787
"20:4n-6","T134","PUFA-KF_16.01.2020 08_13_1841",0.00082718683908172,11.5787
"20:5n-3","T134","PUFA-KF_16.01.2020 08_13_1841",0.00173727792447524,11.5787
"22:1n-9","T134","PUFA-KF_16.01.2020 08_13_1841",0.000108089803933494,11.5787
"22:6n-3","T134","PUFA-KF_16.01.2020 08_13_1841",0,11.5787
"24:0","T134","PUFA-KF_16.01.2020 08_13_1841",0,11.5787
"24:1n-9","T134","PUFA-KF_16.01.2020 08_13_1841",0,11.5787
"18:0","T38","PUFA-KF_20.01.2020 13_55_4859",0.00426043752017104,3.8332
"18:1n-9t","T38","PUFA-KF_20.01.2020 13_55_4859",0,3.8332
"18:1n-9c","T38","PUFA-KF_20.01.2020 13_55_4859",0.00348839339126585,3.8332
"18:1n-7","T38","PUFA-KF_20.01.2020 13_55_4859",0.000793588641748147,3.8332
"18:2n-6t","T38","PUFA-KF_20.01.2020 13_55_4859",0,3.8332
"18:2n-6c","T38","PUFA-KF_20.01.2020 13_55_4859",0.00341876178574205,3.8332
"18:3n-6","T38","PUFA-KF_20.01.2020 13_55_4859",0.000358372493033716,3.8332
"18:3n-3","T38","PUFA-KF_20.01.2020 13_55_4859",0,3.8332
"20:0","T38","PUFA-KF_20.01.2020 13_55_4859",0,3.8332
"20:2n-6","T38","PUFA-KF_20.01.2020 13_55_4859",0.00107184043609062,3.8332
"20:3n-6","T38","PUFA-KF_20.01.2020 13_55_4859",0.00018386354883285,3.8332
"20:4n-6","T38","PUFA-KF_20.01.2020 13_55_4859",6.98154121210257e-05,3.8332
"20:3n-3","T38","PUFA-KF_20.01.2020 13_55_4859",0.000913169842638219,3.8332
"20:5n-3","T38","PUFA-KF_20.01.2020 13_55_4859",0.000106925528079126,3.8332
"22:0","T38","PUFA-KF_20.01.2020 13_55_4859",0.000302562788582041,3.8332
"22:6n-3","T38","PUFA-KF_20.01.2020 13_55_4859",0,3.8332
"24:0","T38","PUFA-KF_20.01.2020 13_55_4859",0,3.8332
"18:0","T4","PUFA-KF_17.01.2020 19_44_027",0.0028075144260281,4.4635
"18:1n-9t","T4","PUFA-KF_17.01.2020 19_44_027",0,4.4635
"18:1n-9c","T4","PUFA-KF_17.01.2020 19_44_027",0.00130843921312399,4.4635
"18:1n-7","T4","PUFA-KF_17.01.2020 19_44_027",0,4.4635
"18:2n-6c","T4","PUFA-KF_17.01.2020 19_44_027",0.000376042729595998,4.4635
"18:3n-6","T4","PUFA-KF_17.01.2020 19_44_027",0,4.4635
"18:3n-3","T4","PUFA-KF_17.01.2020 19_44_027",0,4.4635
"20:0","T4","PUFA-KF_17.01.2020 19_44_027",0,4.4635
"20:1n-9","T4","PUFA-KF_17.01.2020 19_44_027",0,4.4635
"20:3n-3","T4","PUFA-KF_17.01.2020 19_44_027",0,4.4635
"20:5n-3","T4","PUFA-KF_17.01.2020 19_44_027",0.000114421564035894,4.4635
"22:1n-9","T4","PUFA-KF_17.01.2020 19_44_027",0,4.4635
"22:6n-3","T4","PUFA-KF_17.01.2020 19_44_027",0,4.4635
"24:0","T4","PUFA-KF_17.01.2020 19_44_027",0,4.4635
"24:1n-9","T4","PUFA-KF_17.01.2020 19_44_027",0,4.4635
"18:0","T48","PUFA-KF_20.01.2020 11_08_4656",0.00166341390279756,9.5032
"18:1n-9t","T48","PUFA-KF_20.01.2020 11_08_4656",0,9.5032
"18:1n-9c","T48","PUFA-KF_20.01.2020 11_08_4656",0.00710817747620526,9.5032
"18:1n-7","T48","PUFA-KF_20.01.2020 11_08_4656",0.00169930431743467,9.5032
"18:2n-6t","T48","PUFA-KF_20.01.2020 11_08_4656",0.000305163477771972,9.5032
"18:2n-6c","T48","PUFA-KF_20.01.2020 11_08_4656",0.00475315518845593,9.5032
"18:3n-6","T48","PUFA-KF_20.01.2020 11_08_4656",0.00102588016949679,9.5032
"18:3n-3","T48","PUFA-KF_20.01.2020 11_08_4656",0,9.5032
"20:0","T48","PUFA-KF_20.01.2020 11_08_4656",7.41981200539282e-05,9.5032
"20:2n-6","T48","PUFA-KF_20.01.2020 11_08_4656",0.00114161871618332,9.5032
"20:3n-6","T48","PUFA-KF_20.01.2020 11_08_4656",3.11247441494393e-05,9.5032
"20:4n-6","T48","PUFA-KF_20.01.2020 11_08_4656",0,9.5032
"20:3n-3","T48","PUFA-KF_20.01.2020 11_08_4656",0.00124440729090404,9.5032
"20:5n-3","T48","PUFA-KF_20.01.2020 11_08_4656",2.71966780853649e-05,9.5032
"22:1n-9","T48","PUFA-KF_20.01.2020 11_08_4656",0,9.5032
"22:6n-3","T48","PUFA-KF_20.01.2020 11_08_4656",0,9.5032
"24:0","T48","PUFA-KF_20.01.2020 11_08_4656",0,9.5032
"18:0","T393","PUFA-KF_20.01.2020 00_57_0245",0.0073996844485014,2.1653
"18:1n-9c","T393","PUFA-KF_20.01.2020 00_57_0245",0.00405190200835662,2.1653
"18:1n-7","T393","PUFA-KF_20.01.2020 00_57_0245",0.00645076109218052,2.1653
"18:2n-6t","T393","PUFA-KF_20.01.2020 00_57_0245",0,2.1653
"18:2n-6c","T393","PUFA-KF_20.01.2020 00_57_0245",0.00749425553054688,2.1653
"18:3n-3","T393","PUFA-KF_20.01.2020 00_57_0245",0.00647842230887924,2.1653
"20:2n-6","T393","PUFA-KF_20.01.2020 00_57_0245",0.000761490862171387,2.1653
"20:3n-6","T393","PUFA-KF_20.01.2020 00_57_0245",0.000145090421994903,2.1653
"20:4n-6","T393","PUFA-KF_20.01.2020 00_57_0245",0.000173705858412701,2.1653
"20:5n-3","T393","PUFA-KF_20.01.2020 00_57_0245",0.000278636652224511,2.1653
"22:0","T393","PUFA-KF_20.01.2020 00_57_0245",0,2.1653
"22:6n-3","T393","PUFA-KF_20.01.2020 00_57_0245",0,2.1653
"18:0","T343","PUFA-KF_18.01.2020 23_55_0218",0.00590480052881816,2.4381
"18:1n-9c","T343","PUFA-KF_18.01.2020 23_55_0218",0.00394636936058466,2.4381
"18:1n-7","T343","PUFA-KF_18.01.2020 23_55_0218",0.00267133777010851,2.4381
"18:2n-6t","T343","PUFA-KF_18.01.2020 23_55_0218",0,2.4381
"18:2n-6c","T343","PUFA-KF_18.01.2020 23_55_0218",0.00823069724111338,2.4381
"18:3n-6","T343","PUFA-KF_18.01.2020 23_55_0218",0.000564432494183518,2.4381
"18:3n-3","T343","PUFA-KF_18.01.2020 23_55_0218",0.00390777623909064,2.4381
"20:0","T343","PUFA-KF_18.01.2020 23_55_0218",0,2.4381
"20:2n-6","T343","PUFA-KF_18.01.2020 23_55_0218",0,2.4381
"20:3n-6","T343","PUFA-KF_18.01.2020 23_55_0218",0.000782485291383581,2.4381
"20:4n-6","T343","PUFA-KF_18.01.2020 23_55_0218",0,2.4381
"20:5n-3","T343","PUFA-KF_18.01.2020 23_55_0218",0.00139612454056026,2.4381
"22:0","T343","PUFA-KF_18.01.2020 23_55_0218",0.000285206942313552,2.4381
"22:6n-3","T343","PUFA-KF_18.01.2020 23_55_0218",0,2.4381
"24:0","T343","PUFA-KF_18.01.2020 23_55_0218",0,2.4381
"24:1n-9","T343","PUFA-KF_18.01.2020 23_55_0218",0,2.4381
"18:0","T379","PUFA-KF_19.01.2020 12_53_5532",0.00557005148977762,3.1615
"18:1n-9t","T379","PUFA-KF_19.01.2020 12_53_5532",0,3.1615
"18:1n-9c","T379","PUFA-KF_19.01.2020 12_53_5532",0.00831993507558695,3.1615
"18:1n-7","T379","PUFA-KF_19.01.2020 12_53_5532",0.00486378280004698,3.1615
"18:2n-6t","T379","PUFA-KF_19.01.2020 12_53_5532",0.0010577524889155,3.1615
"18:2n-6c","T379","PUFA-KF_19.01.2020 12_53_5532",0.00954318169571824,3.1615
"18:3n-6","T379","PUFA-KF_19.01.2020 12_53_5532",0,3.1615
"18:3n-3","T379","PUFA-KF_19.01.2020 12_53_5532",0.00963432095155339,3.1615
"20:0","T379","PUFA-KF_19.01.2020 12_53_5532",0.00017411137437909,3.1615
"20:3n-6","T379","PUFA-KF_19.01.2020 12_53_5532",0.00161365354993468,3.1615
"20:4n-6","T379","PUFA-KF_19.01.2020 12_53_5532",0.00020574102418918,3.1615
"20:5n-3","T379","PUFA-KF_19.01.2020 12_53_5532",0.0029639699905345,3.1615
"22:0","T379","PUFA-KF_19.01.2020 12_53_5532",0.000375461348999248,3.1615
"22:1n-9","T379","PUFA-KF_19.01.2020 12_53_5532",0,3.1615
"22:2n-6","T379","PUFA-KF_19.01.2020 12_53_5532",0,3.1615
"22:6n-3","T379","PUFA-KF_19.01.2020 12_53_5532",0,3.1615
"24:1n-9","T379","PUFA-KF_19.01.2020 12_53_5532",0,3.1615
"18:0","T325","PUFA-KF_20.01.2020 01_52_3746",0,3.3926
"18:1n-9t","T325","PUFA-KF_20.01.2020 01_52_3746",0,3.3926
"18:1n-9c","T325","PUFA-KF_20.01.2020 01_52_3746",0.00108952405639255,3.3926
"18:1n-7","T325","PUFA-KF_20.01.2020 01_52_3746",0.000535285585433372,3.3926
"18:2n-6t","T325","PUFA-KF_20.01.2020 01_52_3746",0,3.3926
"18:2n-6c","T325","PUFA-KF_20.01.2020 01_52_3746",0.00148218559760348,3.3926
"18:3n-6","T325","PUFA-KF_20.01.2020 01_52_3746",0.000903490998639683,3.3926
"18:3n-3","T325","PUFA-KF_20.01.2020 01_52_3746",0,3.3926
"20:0","T325","PUFA-KF_20.01.2020 01_52_3746",0,3.3926
"20:2n-6","T325","PUFA-KF_20.01.2020 01_52_3746",0.000180635372260264,3.3926
"20:3n-6","T325","PUFA-KF_20.01.2020 01_52_3746",0,3.3926
"20:3n-3","T325","PUFA-KF_20.01.2020 01_52_3746",0.000234953910199736,3.3926
"20:5n-3","T325","PUFA-KF_20.01.2020 01_52_3746",0,3.3926
"22:0","T325","PUFA-KF_20.01.2020 01_52_3746",0,3.3926
"22:2n-6","T325","PUFA-KF_20.01.2020 01_52_3746",0,3.3926
"22:6n-3","T325","PUFA-KF_20.01.2020 01_52_3746",0,3.3926
"24:0","T325","PUFA-KF_20.01.2020 01_52_3746",0,3.3926
"18:0","T342","PUFA-KF_19.01.2020 17_32_1437",0.00282841963778579,5.1553
"18:1n-9t","T342","PUFA-KF_19.01.2020 17_32_1437",0,5.1553
"18:1n-9c","T342","PUFA-KF_19.01.2020 17_32_1437",0.00254034980894627,5.1553
"18:2n-6t","T342","PUFA-KF_19.01.2020 17_32_1437",0.000613463785417574,5.1553
"18:2n-6c","T342","PUFA-KF_19.01.2020 17_32_1437",0.000527382881785459,5.1553
"18:3n-6","T342","PUFA-KF_19.01.2020 17_32_1437",0.00213536693266175,5.1553
"18:3n-3","T342","PUFA-KF_19.01.2020 17_32_1437",0.000632750207569727,5.1553
"20:0","T342","PUFA-KF_19.01.2020 17_32_1437",0.000178061883685237,5.1553
"20:1n-9","T342","PUFA-KF_19.01.2020 17_32_1437",7.3828002483845e-05,5.1553
"20:2n-6","T342","PUFA-KF_19.01.2020 17_32_1437",0.000930320783391939,5.1553
"20:3n-6","T342","PUFA-KF_19.01.2020 17_32_1437",0.000207391541923445,5.1553
"20:3n-3","T342","PUFA-KF_19.01.2020 17_32_1437",0.00084508781591095,5.1553
"20:5n-3","T342","PUFA-KF_19.01.2020 17_32_1437",0,5.1553
"22:0","T342","PUFA-KF_19.01.2020 17_32_1437",0.000156536264850144,5.1553
"22:6n-3","T342","PUFA-KF_19.01.2020 17_32_1437",0,5.1553
"24:1n-9","T342","PUFA-KF_19.01.2020 17_32_1437",0,5.1553
"18:0","T122","PUFA-KF_18.01.2020 20_12_2914",0.00161353706573991,10.6985
"18:1n-9t","T122","PUFA-KF_18.01.2020 20_12_2914",0,10.6985
"18:1n-7","T122","PUFA-KF_18.01.2020 20_12_2914",0.00244375289995396,10.6985
"18:2n-6t","T122","PUFA-KF_18.01.2020 20_12_2914",0.00177072098739625,10.6985
"18:2n-6c","T122","PUFA-KF_18.01.2020 20_12_2914",0.000886322221853631,10.6985
"18:3n-6","T122","PUFA-KF_18.01.2020 20_12_2914",0.00758436651100727,10.6985
"18:3n-3","T122","PUFA-KF_18.01.2020 20_12_2914",0.00423907621685606,10.6985
"20:0","T122","PUFA-KF_18.01.2020 20_12_2914",0.000400395443081223,10.6985
"20:1n-9","T122","PUFA-KF_18.01.2020 20_12_2914",3.19897507426393e-05,10.6985
"20:3n-6","T122","PUFA-KF_18.01.2020 20_12_2914",0.0007447934539574,10.6985
"20:5n-3","T122","PUFA-KF_18.01.2020 20_12_2914",0.00246209229886596,10.6985
"22:0","T122","PUFA-KF_18.01.2020 20_12_2914",9.2482084026962e-05,10.6985
"22:6n-3","T122","PUFA-KF_18.01.2020 20_12_2914",0,10.6985
"24:0","T122","PUFA-KF_18.01.2020 20_12_2914",0,10.6985
"24:1n-9","T122","PUFA-KF_18.01.2020 20_12_2914",0,10.6985
"18:0","T180","PUFA-KF_18.01.2020 01_18_2313",0.000612663035184174,13.7299
"18:1n-9t","T180","PUFA-KF_18.01.2020 01_18_2313",0,13.7299
"18:1n-7","T180","PUFA-KF_18.01.2020 01_18_2313",0.00207947455713596,13.7299
"18:2n-6t","T180","PUFA-KF_18.01.2020 01_18_2313",0.00172392267750829,13.7299
"18:2n-6c","T180","PUFA-KF_18.01.2020 01_18_2313",0.00093053251945289,13.7299
"18:3n-6","T180","PUFA-KF_18.01.2020 01_18_2313",0.00415828584620664,13.7299
"18:3n-3","T180","PUFA-KF_18.01.2020 01_18_2313",0.00239093202052163,13.7299
"20:0","T180","PUFA-KF_18.01.2020 01_18_2313",8.54570357804482e-05,13.7299
